contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content	matepair	mobility	origintransfer	replicon	moblabel_chr	moblabel_pls	pfamscore_chr	pfamscore_pls	pfamlabel_chr	pfamlabel_pls	chromosome	plasmid
EC_E8BE_1_E_116	0	1	0.040279076	0.9891151	0	1	0.284	0.716	0.5	0.5	641	1.0084607688145557	0.5444617784711389	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_117	0	1	0.03940616	0.98775727	0	1	0.147	0.853	0.5	0.5	633	0.8909652047481872	0.5134281200631912	0.0	0.0	0.0	0.0	0	0	-0.3539259953510942	2.354659070394306	0	0	1	0
EC_E8BE_1_E_118	0	1	0.13192478	0.9406493	0	1	0.314	0.686	0.5	0.5	629	0.9551751551443228	0.4642289348171701	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_119	0	1	0.12774992	0.93494916	0	1	0.307	0.693	0.5	0.5	623	0.7167229408048462	0.3547351524879615	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_120	0	1	0.93140364	0.27386066	0	1	0.214	0.786	0.5	0.5	613	2.822632178731097	0.5399673735725938	0.0	0.0	0.0	0.0	0	0	0.0223273243792885	-1.2809338454619734	0	0	1	0
EC_E8BE_1_E_121	0	1	0.5120784	0.75232357	0	1	0.238	0.762	0.5	0.5	598	1.1848461857016337	0.5652173913043478	0.0	0.0	0.0	0.0	0	0	-0.0332798426684863	0.7163809902494354	0	0	1	0
EC_E8BE_1_E_122	0	1	0.7632829	0.40055895	0	1	0.166	0.834	0.5	0.5	585	1.0873523748492389	0.5897435897435898	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_123	0	1	0.8439983	0.30450925	0	1	0.17	0.83	0.5	0.5	585	2.108644856281796	0.5846153846153846	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_124	0	1	0.041831937	0.9907196	0	1	0.26	0.74	0.5	0.5	576	1.239555530029835	0.5520833333333334	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_125	0	1	0.016970772	0.999624	0	1	0.019	0.981	0.5	0.5	548	8.21643728783844	0.5328467153284672	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_126	0	1	0.2995964	0.9675962	0	1	0.29	0.71	0.5	0.5	545	3.057454031031888	0.5100917431192661	0.0	0.0	0.0	0.0	0	0	-0.423096851451116	2.487828491756612	0	0	1	0
EC_E8BE_1_E_127	0	1	0.909397	0.42372382	0	1	0.306	0.694	0.5	0.5	542	2.940620456379734	0.5830258302583026	0.0	0.0	0.0	0.0	0	0	0.024171769036215	-1.5260563034949577	0	0	1	0
EC_E8BE_1_E_128	1	0	0.06127536	0.995209	0	1	0.193	0.807	0.5	0.5	539	2.24243624195562	0.575139146567718	0.0	0.0	0.0	0.0	0	0	-0.0256068078960787	0.6828271231790595	0	0	1	0
EC_E8BE_1_E_129	1	0	0.10598865	0.98490536	0	1	0.231	0.769	0.5	0.5	502	2.1066770247354314	0.549800796812749	0.0	0.0	0.0	0.0	0	0	0.0943815647583576	-6.892060090672398	0	0	1	0
EC_E8BE_1_E_130	0	1	0.43238133	0.8039479	0	1	0.216	0.784	0.5	0.5	489	1.2600227917816584	0.5746421267893661	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_131	1	0	0.03099506	0.9924819	0	1	0.285	0.715	0.5	0.5	479	1.1206060074783646	0.4822546972860125	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_132	0	1	0.037786234	0.9907738	0	1	0.286	0.714	0.5	0.5	468	0.9718639385045086	0.5	0.0	0.0	0.0	0.0	0	0	-0.333765655643619	2.3102842633699066	0	0	1	0
EC_E8BE_1_E_133	1	0	0.10213689	0.998084	0	1	0.692	0.308	0.5	0.5	461	23.35788840490779	0.559652928416486	0.0	0.0	0.0	0.0	0	0	-1.4272266020036124	5.700888111645019	0	0	1	1
EC_E8BE_1_E_134	0	1	0.18050891	0.9596163	0	1	0.313	0.687	0.5	0.5	454	1.9654737758485712	0.4977973568281938	0.0	0.0	0.0	0.0	0	0	-0.423096851451116	2.487828491756612	0	0	1	0
EC_E8BE_1_E_135	0	1	0.35187307	0.8367947	0	1	0.249	0.751	0.5	0.5	425	1.0860888516750753	0.5764705882352941	0.0	0.0	0.0	0.0	0	0	-0.0332798426684863	0.7163809902494354	0	0	1	0
EC_E8BE_1_E_136	0	1	0.45424435	0.79328907	0	1	0.236	0.764	0.5	0.5	418	0.8937461648444326	0.492822966507177	0.0	0.0	0.0	0.0	0	0	0.0127906283778376	-0.5306282510620797	0	0	1	0
EC_E8BE_1_E_137	0	1	0.44131634	0.81568193	0	1	0.206	0.794	0.5	0.5	418	1.13645445724425	0.5	0.0	0.0	0.0	0.0	0	0	0.0127906283778376	-0.5306282510620797	0	0	1	0
EC_E8BE_1_E_138	0	1	0.17151453	0.9373555	0	1	0.265	0.735	0.5	0.5	415	0.9276376046260668	0.4433734939759036	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_139	1	0	0.4175483	0.9044646	0	1	0.401	0.599	0.5	0.5	406	2.356361899637569	0.4802955665024631	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_140	0	1	0.27215052	0.8920907	0	1	0.234	0.766	0.5	0.5	402	1.3179211718724024	0.5796019900497512	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_141	1	0	0.08492948	0.97435516	0	1	0.25	0.75	0.5	0.5	394	1.059760414242143	0.5761421319796954	0.0	0.0	0.0	0.0	0	0	-0.5099517054249922	2.623081670871227	0	0	1	0
EC_E8BE_1_E_142	0	1	0.7105537	0.703105	0	1	0.208	0.792	0.5	0.5	389	3.410333684983723	0.6015424164524421	0.0	0.0	0.0	0.0	0	0	0.0127711502332985	-0.529556013175533	0	0	1	0
EC_E8BE_1_E_143	0	1	0.6113389	0.6942284	0	1	0.248	0.752	0.5	0.5	388	1.5310787404668993	0.4896907216494845	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_144	0	1	0.17820804	0.9763454	0	1	0.369	0.631	0.5	0.5	387	2.231977413767566	0.5452196382428941	0.0	0.0	0.0	0.0	0	0	-0.5099517054249922	2.623081670871227	0	0	1	0
EC_E8BE_1_E_145	0	1	0.048262637	0.99472266	0	1	0.315	0.685	0.5	0.5	377	1.778242614586136	0.4615384615384615	0.0	0.0	0.0	0.0	0	0	-0.333765655643619	2.3102842633699066	0	0	1	0
EC_E8BE_1_E_146	1	0	0.2918185	0.94610894	0	1	0.386	0.614	0.5	0.5	368	2.34786183464774	0.5271739130434783	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_147	1	0	0.75868523	0.7209275	0	1	0.456	0.544	0.5	0.5	364	2.9798017659096616	0.5027472527472527	0.0	0.0	0.0	0.0	0	0	-0.111025634028925	1.4727824937851448	0	0	1	0
EC_E8BE_1_E_148	0	1	0.06207109	0.99556315	0	1	0.215	0.785	0.5	0.5	345	4.012411545820853	0.5449275362318841	0.0	0.0	0.0	0.0	0	0	-0.0332798426684863	0.7163809902494354	0	0	1	0
EC_E8BE_1_E_149	1	0	0.17600954	0.972245	0	1	0.281	0.719	0.5	0.5	344	2.14743018127628	0.5406976744186046	0.0	0.0	0.0	0.0	0	0	-0.423096851451116	2.487828491756612	0	0	1	0
EC_E8BE_1_E_150	0	1	0.035454884	0.99387383	0	1	0.194	0.806	0.5	0.5	334	1.1023635138035377	0.6197604790419161	0.0	0.0	0.0	0.0	0	0	0.0054308450855025	-0.1913909688952362	0	0	1	0
EC_E8BE_1_E_151	0	1	0.03787	0.991138	0	1	0.336	0.664	0.5	0.5	329	0.9885043573412814	0.486322188449848	0.0	0.0	0.0	0.0	0	0	-0.333765655643619	2.3102842633699066	0	0	1	0
EC_E8BE_1_E_152	0	1	0.1915859	0.9394432	0	1	0.307	0.693	0.5	0.5	328	1.085611252006372	0.4878048780487805	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_153	0	1	0.19844909	0.9421341	0	1	0.306	0.694	0.5	0.5	328	1.2570786014188942	0.4817073170731707	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_154	0	1	0.03368311	0.9945402	0	1	0.336	0.664	0.5	0.5	328	1.1591313731595032	0.5	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_155	0	1	0.4953545	0.86577654	0	1	0.328	0.672	0.5	0.5	325	2.302964443006944	0.483076923076923	0.0	0.0	0.0	0.0	0	0	0.0091013599177642	-0.3459558555777047	0	0	1	0
EC_E8BE_1_E_156	1	0	0.07599999	0.9754125	0	1	0.292	0.708	0.5	0.5	325	1.1085330133214035	0.4676923076923077	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_157	0	1	0.23784886	0.94864714	0	1	0.259	0.741	0.5	0.5	312	1.9527176327984013	0.5032051282051282	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_158	0	1	0.27133355	0.869975	0	1	0.271	0.729	0.5	0.5	311	0.9140804241568704	0.5755627009646302	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_159	0	1	0.10737119	0.9820502	0	1	0.344	0.656	0.5	0.5	310	1.8007865280620037	0.4645161290322581	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_160	0	1	0.02311339	0.99564874	0	1	0.338	0.662	0.5	0.5	304	0.9149691222745836	0.5855263157894737	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_161	0	1	0.029752953	0.99540293	0	1	0.271	0.729	0.5	0.5	304	1.1436063611439422	0.569078947368421	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_162	0	1	0.073102705	0.9950309	0	1	0.271	0.729	0.5	0.5	296	2.7230073060658184	0.5304054054054054	0.0	0.0	0.0	0.0	0	0	0.0268104966327706	-2.0340368953309182	0	0	1	0
EC_E8BE_1_E_163	0	1	0.7520665	0.53881556	0	1	0.324	0.676	0.5	0.5	295	1.9806420995039613	0.4779661016949152	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_164	0	1	0.5852689	0.64821196	0	1	0.293	0.707	0.5	0.5	292	0.835850807536402	0.4349315068493151	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_165	0	1	0.65109503	0.52240604	0	1	0.385	0.615	0.5	0.5	284	0.8075041935898454	0.4084507042253521	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_166	0	1	0.54254663	0.72636783	0	1	0.274	0.726	0.5	0.5	281	1.035154962955798	0.597864768683274	0.0	0.0	0.0	0.0	0	0	-0.0332798426684863	0.7163809902494354	0	0	1	0
EC_E8BE_1_E_167	1	0	0.034850735	0.99578685	0	1	0.18	0.82	0.5	0.5	280	2.94078973221168	0.4857142857142857	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_168	0	1	0.0240323	0.99846375	0	1	0.343	0.657	0.5	0.5	279	1.9308024581269028	0.5663082437275986	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_169	0	1	0.06034148	0.9885448	0	1	0.236	0.764	0.5	0.5	279	1.20972671021489	0.6021505376344086	0.0	0.0	0.0	0.0	0	0	0.0054308450855025	-0.1913909688952362	0	0	1	0
EC_E8BE_1_E_170	0	1	0.08134504	0.9929918	0	1	0.304	0.696	0.5	0.5	266	2.017435410690374	0.4962406015037593	0.0	0.0	0.0	0.0	0	0	0.0583925103370921	-6.310917778559418	0	0	1	0
EC_E8BE_1_E_171	0	1	0.49680144	0.85101306	0	1	0.235	0.765	0.5	0.5	266	1.9619824618146973	0.5714285714285714	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_172	0	1	0.40350786	0.90648377	0	1	0.304	0.696	0.5	0.5	260	2.3734527130986245	0.5076923076923077	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_173	1	0	0.039700184	0.98874164	0	1	0.308	0.692	0.5	0.5	260	1.0172782259892812	0.4153846153846154	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_174	0	1	0.025531236	0.9945056	0	1	0.238	0.762	0.5	0.5	260	1.0104074408819272	0.5307692307692308	0.0	0.0	0.0	0.0	0	0	0.024171769036215	-1.5260563034949577	0	0	1	0
EC_E8BE_1_E_175	0	1	0.051440764	0.9951031	0	1	0.368	0.632	0.5	0.5	259	2.125566393910907	0.4362934362934363	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_176	0	1	0.37022865	0.8328391	0	1	0.306	0.694	0.5	0.5	257	1.0811949664622258	0.5136186770428015	0.0	0.0	0.0	0.0	0	0	-0.0990050902907881	1.3900818056977151	0	0	1	0
EC_E8BE_1_E_177	0	1	0.3620474	0.83476937	0	1	0.297	0.703	0.5	0.5	257	1.052227639720574	0.5058365758754864	0.0	0.0	0.0	0.0	0	0	-0.0990050902907881	1.3900818056977151	0	0	1	0
EC_E8BE_1_E_178	1	0	0.4105958	0.8038702	0	1	0.362	0.638	0.5	0.5	255	1.1518222845587192	0.4549019607843137	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_179	1	0	0.4000799	0.79933095	0	1	0.345	0.655	0.5	0.5	255	0.9846200815546778	0.4784313725490196	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_180	0	1	0.10328065	0.9842732	0	1	0.377	0.623	0.5	0.5	254	1.7972468495047171	0.5393700787401575	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_181	0	1	0.60355836	0.6233822	0	1	0.335	0.665	0.5	0.5	249	0.9095583412177584	0.5261044176706827	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_182	0	1	0.06630856	0.98388875	0	1	0.365	0.635	0.5	0.5	243	1.143168057650512	0.4732510288065844	0.0	0.0	0.0	0.0	0	0	-0.6685693380049216	2.809141394750026	0	0	1	0
EC_E8BE_1_E_183	0	1	0.06828533	0.9915912	0	1	0.256	0.744	0.5	0.5	242	2.0728399950426364	0.5454545454545454	0.0	0.0	0.0	0.0	0	0	-0.3539259953510942	2.354659070394306	0	0	1	0
EC_E8BE_1_E_184	0	1	0.07527569	0.99802506	0	1	0.343	0.657	0.5	0.5	231	4.371004259100843	0.4242424242424242	0.0	0.0	0.0	0.0	0	0	-0.4583531608240303	2.5463887905085096	0	0	1	0
EC_E8BE_1_E_185	1	0	0.121886976	0.97800505	0	1	0.379	0.621	0.5	0.5	229	1.7244673101163472	0.5152838427947598	0.0	0.0	0.0	0.0	0	0	-0.8787737042529287	3.459332470917875	0	0	1	0
EC_E8BE_1_E_186	1	0	0.05805813	0.9968162	0	1	0.311	0.689	0.5	0.5	229	4.655085378497739	0.5807860262008734	0.0	0.0	0.0	0.0	0	0	-0.5099517054249922	2.623081670871227	0	0	1	0
EC_E8BE_1_E_187	0	1	0.07113858	0.971683	0	1	0.325	0.675	0.5	0.5	229	0.8772024750544859	0.3318777292576419	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_188	0	1	0.102854766	0.96053433	0	1	0.36	0.64	0.5	0.5	226	0.6231375880007618	0.3451327433628318	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_189	0	1	0.113200106	0.9560816	0	1	0.377	0.623	0.5	0.5	225	0.5810272020216372	0.3644444444444444	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_190	1	0	0.26089895	0.90811133	0	1	0.27	0.73	0.5	0.5	223	1.3262247559858655	0.6053811659192825	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_191	0	1	0.2547123	0.90894026	0	1	0.276	0.724	0.5	0.5	223	1.260240432137017	0.6143497757847534	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_192	1	0	0.28980884	0.93678105	0	1	0.493	0.507	0.5	0.5	222	1.9107160669969565	0.4774774774774775	0.0	0.0	0.0	0.0	0	0	-0.9299053739442488	5.113347818969868	0	0	1	0
EC_E8BE_1_E_193	0	1	0.21836428	0.9616122	0	1	0.324	0.676	0.5	0.5	219	2.330498970742487	0.4748858447488584	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_194	0	1	0.056991618	0.9901782	0	1	0.34	0.66	0.5	0.5	218	1.3286248454602338	0.5596330275229358	0.0	0.0	0.0	0.0	0	0	-0.0104613581839654	0.2873463403192531	0	0	1	0
EC_E8BE_1_E_195	0	1	0.075481914	0.9938851	0	1	0.287	0.713	0.5	0.5	212	2.3762639010220035	0.5660377358490566	0.0	0.0	0.0	0.0	0	0	0.0282752479315888	-2.493205452602604	0	0	1	0
EC_E8BE_1_E_196	0	1	0.37332523	0.89883673	0	1	0.366	0.634	0.5	0.5	209	1.613869736201753	0.569377990430622	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_197	0	1	0.30994534	0.87884545	0	1	0.285	0.715	0.5	0.5	208	1.3205509928329824	0.5817307692307693	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_198	1	0	0.33308133	0.8744581	0	1	0.284	0.716	0.5	0.5	208	1.4362268417059376	0.5865384615384616	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_199	1	0	0.17924213	0.97294307	0	1	0.333	0.667	0.5	0.5	207	2.064182745351716	0.4927536231884058	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_200	0	1	0.41566256	0.80765355	0	1	0.293	0.707	0.5	0.5	207	1.0100084335637702	0.5893719806763285	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_201	0	1	0.4044935	0.8104782	0	1	0.33	0.67	0.5	0.5	207	0.970095610617222	0.5845410628019324	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_202	1	0	0.0950892	0.99067944	0	1	0.29	0.71	0.5	0.5	205	3.392559722629459	0.4878048780487805	0.0	0.0	0.0	0.0	0	0	-0.4715522131202183	2.5669590284613584	0	0	1	0
EC_E8BE_1_E_203	0	1	0.060757246	0.99409795	0	1	0.32	0.68	0.5	0.5	204	1.8658821537931392	0.553921568627451	0.0	0.0	0.0	0.0	0	0	0.0054308450855025	-0.1913909688952362	0	0	1	0
EC_E8BE_1_E_204	0	1	0.16114827	0.9773793	0	1	0.309	0.691	0.5	0.5	203	2.349814552280539	0.5566502463054187	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_205	0	1	0.056143716	0.9950688	0	1	0.385	0.615	0.5	0.5	202	2.067746606170709	0.5198019801980198	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_206	0	1	0.044234846	0.9920627	0	1	0.264	0.736	0.5	0.5	202	1.1685957058348777	0.6138613861386139	0.0	0.0	0.0	0.0	0	0	0.0054308450855025	-0.1913909688952362	0	0	1	0
EC_E8BE_1_E_207	1	0	0.0802873	0.9925154	0	1	0.276	0.724	0.5	0.5	200	2.320916749541293	0.645	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_208	0	1	0.05219528	0.98499036	0	1	0.368	0.632	0.5	0.5	199	0.8865277597250477	0.4974874371859296	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_209	0	1	0.061257623	0.984452	0	1	0.355	0.645	0.5	0.5	199	1.0949697872867807	0.4924623115577889	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_210	1	0	0.13998115	0.97776926	0	1	0.495	0.505	0.5	0.5	196	2.1215007511615047	0.5153061224489796	0.0	0.0	0.0	0.0	0	0	-0.111025634028925	1.4727824937851448	0	0	1	0
EC_E8BE_1_E_211	0	1	0.16185112	0.9476253	0	1	0.317	0.683	0.5	0.5	195	1.2964170956499137	0.4974358974358974	0.0	0.0	0.0	0.0	0	0	0.0063554253670385	-0.2280806185914166	0	0	1	0
EC_E8BE_1_E_212	0	1	0.34733433	0.8331979	0	1	0.337	0.663	0.5	0.5	189	0.9240525843280808	0.5608465608465608	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_213	0	1	0.025490358	0.99803966	0	1	0.252	0.748	0.5	0.5	188	4.475441401845711	0.5212765957446809	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_214	0	1	0.10157374	0.9914725	0	1	0.231	0.769	0.5	0.5	187	4.38811320925818	0.5294117647058824	0.0	0.0	0.0	0.0	0	0	-0.4295702939152548	2.498999192803089	0	0	1	0
EC_E8BE_1_E_215	1	0	0.18962298	0.95267975	0	1	0.262	0.738	0.5	0.5	187	2.036509169611361	0.5133689839572193	0.0	0.0	0.0	0.0	0	0	-0.4295702939152548	2.498999192803089	0	0	1	0
EC_E8BE_1_E_216	0	1	0.09668482	0.9680917	0	1	0.282	0.718	0.5	0.5	186	0.9981016924560412	0.553763440860215	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_217	0	1	0.10462597	0.96762776	0	1	0.291	0.709	0.5	0.5	186	1.1396767436166388	0.5483870967741935	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_218	1	0	0.07113502	0.9859908	0	1	0.308	0.692	0.5	0.5	184	1.2654879829273236	0.5760869565217391	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_219	0	1	0.064808995	0.9869467	0	1	0.299	0.701	0.5	0.5	184	1.177718464063648	0.5869565217391305	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_220	0	1	0.026300285	0.99594903	0	1	0.351	0.649	0.5	0.5	184	0.992367473648892	0.5489130434782609	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_221	0	1	0.90187335	0.3646863	0	1	0.26	0.74	0.5	0.5	183	3.5890103711674897	0.5683060109289617	0.0	0.0	0.0	0.0	0	0	0.0271683162923235	-2.128231705849176	0	0	1	0
EC_E8BE_1_E_222	0	1	0.08040345	0.9938574	0	1	0.282	0.718	0.5	0.5	182	2.690276614846096	0.6043956043956044	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_223	0	1	0.5172866	0.8733645	0	1	0.362	0.638	0.5	0.5	181	3.264605330375037	0.5193370165745856	0.0	0.0	0.0	0.0	0	0	0.0240243385917455	-1.5040773967761822	0	0	1	0
EC_E8BE_1_E_224	0	1	0.08900821	0.990402	0	1	0.341	0.659	0.5	0.5	180	2.24769588387678	0.4833333333333333	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_225	0	1	0.11851957	0.9837565	0	1	0.29	0.71	0.5	0.5	179	2.214768711780691	0.4972067039106145	0.0	0.0	0.0	0.0	0	0	0.0223273243792885	-1.2809338454619734	0	0	1	0
EC_E8BE_1_E_226	1	0	0.07622909	0.99430823	0	1	0.375	0.625	0.5	0.5	179	2.631565106205471	0.6145251396648045	0.0	0.0	0.0	0.0	0	0	0.0268104966327706	-2.0340368953309182	0	0	1	0
EC_E8BE_1_E_227	0	1	0.05265921	0.98031443	0	1	0.387	0.613	0.5	0.5	177	0.4213759102354446	0.4915254237288136	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_228	0	1	0.046826087	0.9910531	0	1	0.317	0.683	0.5	0.5	176	1.1591434642903564	0.5454545454545454	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_229	1	0	0.564405	0.87142867	0	1	0.311	0.689	0.5	0.5	175	2.536619501180397	0.5885714285714285	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_230	0	1	0.5584808	0.7567532	0	1	0.323	0.677	0.5	0.5	174	1.4530516502882225	0.4885057471264368	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_231	1	0	0.06391564	0.99481046	0	1	0.323	0.677	0.5	0.5	173	3.203605575220437	0.4971098265895953	0.0	0.0	0.0	0.0	0	0	-0.4715522131202183	2.5669590284613584	0	0	1	0
EC_E8BE_1_E_232	1	0	0.060838502	0.99588937	0	1	0.347	0.653	0.5	0.5	169	2.711333319227015	0.5739644970414202	0.0	0.0	0.0	0.0	0	0	-0.0104613581839654	0.2873463403192531	0	0	1	0
EC_E8BE_1_E_233	0	1	0.19291048	0.93538207	0	1	0.313	0.687	0.5	0.5	169	1.1264732287249	0.6153846153846154	0.0	0.0	0.0	0.0	0	0	-0.0332798426684863	0.7163809902494354	0	0	1	0
EC_E8BE_1_E_234	1	0	0.21250306	0.956164	0	1	0.29	0.71	0.5	0.5	169	2.2995910174988894	0.6331360946745562	0.0	0.0	0.0	0.0	0	0	-0.0332798426684863	0.7163809902494354	0	0	1	0
EC_E8BE_1_E_235	0	1	0.8800094	0.43125015	0	1	0.324	0.676	0.5	0.5	168	2.303756412077831	0.5535714285714286	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_236	0	1	0.31053722	0.92790633	0	1	0.344	0.656	0.5	0.5	167	1.68444566699212	0.4610778443113772	0.0	0.0	0.0	0.0	0	0	0.0127906283778376	-0.5306282510620797	0	0	1	0
EC_E8BE_1_E_237	0	1	0.9394342	0.2976857	0	1	0.331	0.669	0.5	0.5	166	3.818016389527872	0.5602409638554217	0.0	0.0	0.0	0.0	0	0	-0.0601003951029515	1.0528532268706474	0	0	1	0
EC_E8BE_1_E_238	0	1	0.04919773	0.99601173	0	1	0.283	0.717	0.5	0.5	163	2.1008339857506027	0.5153374233128835	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_239	0	1	0.0692384	0.9943204	0	1	0.345	0.655	0.5	0.5	163	2.401431589893024	0.558282208588957	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_E8BE_1_E_240	1	0	0.38727358	0.94183266	0	1	0.409	0.591	0.5	0.5	162	2.894961323495184	0.5061728395061729	0.0	0.0	0.0	0.0	0	0	-0.1062706233614658	1.0861134930678853	0	0	1	0
